service_id,date,exception_type
2_1575_3123_24_230_2,20260204,1
2_1575_3123_24_230_2,20260205,1
2_1575_3123_24_230_2,20260206,1
2_1575_3123_24_230_2,20260211,1
2_1575_3123_24_230_2,20260402,1
2_1575_3123_24_230_2,20260403,1
2_1575_3123_24_230_2,20260608,1
2_1575_3127_24_231_2,20260101,1
2_1575_3127_24_231_2,20260106,1
2_1575_3127_24_231_2,20260228,1
2_1575_3127_24_231_2,20260501,1
2_1575_3127_24_231_2,20260815,1
2_1575_3127_24_231_2,20261012,1
2_1575_3127_24_231_2,20261101,1
2_1575_3127_24_231_2,20261206,1
2_1575_3127_24_231_2,20261208,1
2_1575_3127_24_231_2,20261225,1
2_1575_3127_24_231_2,20260128,1
2_1575_3127_24_231_2,20260204,1
2_1575_3127_24_231_2,20260205,1
2_1575_3127_24_231_2,20260206,1
2_1575_3127_24_231_2,20260211,1
2_1575_3127_24_231_2,20260402,1
2_1575_3127_24_231_2,20260403,1
2_1575_3127_24_231_2,20260608,1
4_107_398_6_147_42,20260101,1
4_107_398_6_147_42,20260106,1
4_107_398_6_147_42,20260228,1
4_107_398_6_147_42,20260402,1
4_107_398_6_147_42,20260403,1
4_107_398_6_147_42,20260501,1
4_107_398_6_147_42,20260815,1
4_107_398_6_147_42,20261012,1
4_107_398_6_147_42,20261102,1
4_107_398_6_147_42,20261207,1
4_107_398_6_147_42,20261208,1
4_107_398_6_147_42,20261225,1
4_108_357_6_147_42,20260101,1
4_108_357_6_147_42,20260106,1
4_108_357_6_147_42,20260228,1
4_108_357_6_147_42,20260402,1
4_108_357_6_147_42,20260403,1
4_108_357_6_147_42,20260501,1
4_108_357_6_147_42,20260815,1
4_108_357_6_147_42,20261012,1
4_108_357_6_147_42,20261102,1
4_108_357_6_147_42,20261207,1
4_108_357_6_147_42,20261208,1
4_108_357_6_147_42,20261225,1
4_1098_2036_4_226_8,20260101,1
4_1098_2036_4_226_8,20260106,1
4_1098_2036_4_226_8,20260228,1
4_1098_2036_4_226_8,20260402,1
4_1098_2036_4_226_8,20260403,1
4_1098_2036_4_226_8,20260501,1
4_1098_2036_4_226_8,20260815,1
4_1098_2036_4_226_8,20261012,1
4_1098_2036_4_226_8,20261102,1
4_1098_2036_4_226_8,20261207,1
4_1098_2036_4_226_8,20261208,1
4_1098_2036_4_226_8,20261225,1
4_1098_2037_4_227_8,20260101,1
4_1098_2037_4_227_8,20260106,1
4_1098_2037_4_227_8,20260228,1
4_1098_2037_4_227_8,20260402,1
4_1098_2037_4_227_8,20260403,1
4_1098_2037_4_227_8,20260501,1
4_1098_2037_4_227_8,20260815,1
4_1098_2037_4_227_8,20261012,1
4_1098_2037_4_227_8,20261102,1
4_1098_2037_4_227_8,20261207,1
4_1098_2037_4_227_8,20261208,1
4_1098_2037_4_227_8,20261225,1
4_1329_2215_4_12_8,20260101,1
4_1329_2215_4_12_8,20260106,1
4_1329_2215_4_12_8,20260228,1
4_1329_2215_4_12_8,20260402,1
4_1329_2215_4_12_8,20260403,1
4_1329_2215_4_12_8,20260501,1
4_1329_2215_4_12_8,20260815,1
4_1329_2215_4_12_8,20261012,1
4_1329_2215_4_12_8,20261102,1
4_1329_2215_4_12_8,20261207,1
4_1329_2215_4_12_8,20261208,1
4_1329_2215_4_12_8,20261225,1
4_1338_2231_4_11_6,20260101,1
4_1338_2231_4_11_6,20260106,1
4_1338_2231_4_11_6,20260228,1
4_1338_2231_4_11_6,20260402,1
4_1338_2231_4_11_6,20260403,1
4_1338_2231_4_11_6,20260501,1
4_1338_2231_4_11_6,20260815,1
4_1338_2231_4_11_6,20261012,1
4_1338_2231_4_11_6,20261102,1
4_1338_2231_4_11_6,20261207,1
4_1338_2231_4_11_6,20261208,1
4_1338_2231_4_11_6,20261225,1
4_1363_2297_4_253_8,20260101,1
4_1363_2297_4_253_8,20260106,1
4_1363_2297_4_253_8,20260228,1
4_1363_2297_4_253_8,20260402,1
4_1363_2297_4_253_8,20260403,1
4_1363_2297_4_253_8,20260501,1
4_1363_2297_4_253_8,20260815,1
4_1363_2297_4_253_8,20261012,1
4_1363_2297_4_253_8,20261102,1
4_1363_2297_4_253_8,20261207,1
4_1363_2297_4_253_8,20261208,1
4_1363_2297_4_253_8,20261225,1
4_1379_2314_4_15_3,20260101,1
4_1379_2314_4_15_3,20260106,1
4_1379_2314_4_15_3,20260228,1
4_1379_2314_4_15_3,20260402,1
4_1379_2314_4_15_3,20260403,1
4_1379_2314_4_15_3,20260501,1
4_1379_2314_4_15_3,20260815,1
4_1379_2314_4_15_3,20261012,1
4_1379_2314_4_15_3,20261102,1
4_1379_2314_4_15_3,20261207,1
4_1379_2314_4_15_3,20261208,1
4_1379_2314_4_15_3,20261225,1
4_1382_2330_19_214_3,20260101,1
4_1382_2330_19_214_3,20260106,1
4_1382_2330_19_214_3,20260228,1
4_1382_2330_19_214_3,20260402,1
4_1382_2330_19_214_3,20260403,1
4_1382_2330_19_214_3,20260501,1
4_1382_2330_19_214_3,20260815,1
4_1382_2330_19_214_3,20261012,1
4_1382_2330_19_214_3,20261102,1
4_1382_2330_19_214_3,20261207,1
4_1382_2330_19_214_3,20261208,1
4_1382_2330_19_214_3,20261225,1
4_1477_2476_8_276_3,20260101,1
4_1477_2476_8_276_3,20260106,1
4_1477_2476_8_276_3,20260228,1
4_1477_2476_8_276_3,20260402,1
4_1477_2476_8_276_3,20260403,1
4_1477_2476_8_276_3,20260501,1
4_1477_2476_8_276_3,20260815,1
4_1477_2476_8_276_3,20261012,1
4_1477_2476_8_276_3,20261102,1
4_1477_2476_8_276_3,20261207,1
4_1477_2476_8_276_3,20261208,1
4_1477_2476_8_276_3,20261225,1
4_1487_2490_11_281_8,20260101,1
4_1487_2490_11_281_8,20260106,1
4_1487_2490_11_281_8,20260228,1
4_1487_2490_11_281_8,20260402,1
4_1487_2490_11_281_8,20260403,1
4_1487_2490_11_281_8,20260501,1
4_1487_2490_11_281_8,20260815,1
4_1487_2490_11_281_8,20261012,1
4_1487_2490_11_281_8,20261102,1
4_1487_2490_11_281_8,20261207,1
4_1487_2490_11_281_8,20261208,1
4_1487_2490_11_281_8,20261225,1
4_1488_2494_11_282_8,20260101,1
4_1488_2494_11_282_8,20260106,1
4_1488_2494_11_282_8,20260228,1
4_1488_2494_11_282_8,20260402,1
4_1488_2494_11_282_8,20260403,1
4_1488_2494_11_282_8,20260501,1
4_1488_2494_11_282_8,20260815,1
4_1488_2494_11_282_8,20261012,1
4_1488_2494_11_282_8,20261102,1
4_1488_2494_11_282_8,20261207,1
4_1488_2494_11_282_8,20261208,1
4_1488_2494_11_282_8,20261225,1
4_1489_2496_11_283_8,20260101,1
4_1489_2496_11_283_8,20260106,1
4_1489_2496_11_283_8,20260228,1
4_1489_2496_11_283_8,20260402,1
4_1489_2496_11_283_8,20260403,1
4_1489_2496_11_283_8,20260501,1
4_1489_2496_11_283_8,20260815,1
4_1489_2496_11_283_8,20261012,1
4_1489_2496_11_283_8,20261102,1
4_1489_2496_11_283_8,20261207,1
4_1489_2496_11_283_8,20261208,1
4_1489_2496_11_283_8,20261225,1
4_1499_2520_4_239_8,20260101,1
4_1499_2520_4_239_8,20260106,1
4_1499_2520_4_239_8,20260228,1
4_1499_2520_4_239_8,20260402,1
4_1499_2520_4_239_8,20260403,1
4_1499_2520_4_239_8,20260501,1
4_1499_2520_4_239_8,20260815,1
4_1499_2520_4_239_8,20261012,1
4_1499_2520_4_239_8,20261102,1
4_1499_2520_4_239_8,20261207,1
4_1499_2520_4_239_8,20261208,1
4_1499_2520_4_239_8,20261225,1
4_1500_2523_4_13_3,20260101,1
4_1500_2523_4_13_3,20260106,1
4_1500_2523_4_13_3,20260228,1
4_1500_2523_4_13_3,20260402,1
4_1500_2523_4_13_3,20260403,1
4_1500_2523_4_13_3,20260501,1
4_1500_2523_4_13_3,20260815,1
4_1500_2523_4_13_3,20261012,1
4_1500_2523_4_13_3,20261102,1
4_1500_2523_4_13_3,20261207,1
4_1500_2523_4_13_3,20261208,1
4_1500_2523_4_13_3,20261225,1
4_1521_2754_11_178_3,20260101,1
4_1521_2754_11_178_3,20260106,1
4_1521_2754_11_178_3,20260228,1
4_1521_2754_11_178_3,20260402,1
4_1521_2754_11_178_3,20260403,1
4_1521_2754_11_178_3,20260501,1
4_1521_2754_11_178_3,20260815,1
4_1521_2754_11_178_3,20261012,1
4_1521_2754_11_178_3,20261102,1
4_1521_2754_11_178_3,20261207,1
4_1521_2754_11_178_3,20261208,1
4_1521_2754_11_178_3,20261225,1
4_1522_2549_11_285_6,20260101,1
4_1522_2549_11_285_6,20260106,1
4_1522_2549_11_285_6,20260228,1
4_1522_2549_11_285_6,20260402,1
4_1522_2549_11_285_6,20260403,1
4_1522_2549_11_285_6,20260501,1
4_1522_2549_11_285_6,20260815,1
4_1522_2549_11_285_6,20261012,1
4_1522_2549_11_285_6,20261102,1
4_1522_2549_11_285_6,20261207,1
4_1522_2549_11_285_6,20261208,1
4_1522_2549_11_285_6,20261225,1
4_1554_2383_20_230_6,20260101,1
4_1554_2383_20_230_6,20260106,1
4_1554_2383_20_230_6,20260228,1
4_1554_2383_20_230_6,20260402,1
4_1554_2383_20_230_6,20260403,1
4_1554_2383_20_230_6,20260501,1
4_1554_2383_20_230_6,20260815,1
4_1554_2383_20_230_6,20261012,1
4_1554_2383_20_230_6,20261102,1
4_1554_2383_20_230_6,20261207,1
4_1554_2383_20_230_6,20261208,1
4_1554_2383_20_230_6,20261225,1
4_1564_2338_4_201_6,20260101,1
4_1564_2338_4_201_6,20260106,1
4_1564_2338_4_201_6,20260228,1
4_1564_2338_4_201_6,20260402,1
4_1564_2338_4_201_6,20260403,1
4_1564_2338_4_201_6,20260501,1
4_1564_2338_4_201_6,20260815,1
4_1564_2338_4_201_6,20261012,1
4_1564_2338_4_201_6,20261102,1
4_1564_2338_4_201_6,20261207,1
4_1564_2338_4_201_6,20261208,1
4_1564_2338_4_201_6,20261225,1
4_1583_2621_4_16_8,20260101,1
4_1583_2621_4_16_8,20260106,1
4_1583_2621_4_16_8,20260228,1
4_1583_2621_4_16_8,20260402,1
4_1583_2621_4_16_8,20260403,1
4_1583_2621_4_16_8,20260501,1
4_1583_2621_4_16_8,20260815,1
4_1583_2621_4_16_8,20261012,1
4_1583_2621_4_16_8,20261102,1
4_1583_2621_4_16_8,20261207,1
4_1583_2621_4_16_8,20261208,1
4_1583_2621_4_16_8,20261225,1
4_1616_2704_4_238_8,20260101,1
4_1616_2704_4_238_8,20260106,1
4_1616_2704_4_238_8,20260228,1
4_1616_2704_4_238_8,20260402,1
4_1616_2704_4_238_8,20260403,1
4_1616_2704_4_238_8,20260501,1
4_1616_2704_4_238_8,20260815,1
4_1616_2704_4_238_8,20261012,1
4_1616_2704_4_238_8,20261102,1
4_1616_2704_4_238_8,20261207,1
4_1616_2704_4_238_8,20261208,1
4_1616_2704_4_238_8,20261225,1
4_1617_2707_5_96_3,20260101,1
4_1617_2707_5_96_3,20260106,1
4_1617_2707_5_96_3,20260228,1
4_1617_2707_5_96_3,20260402,1
4_1617_2707_5_96_3,20260403,1
4_1617_2707_5_96_3,20260501,1
4_1617_2707_5_96_3,20260815,1
4_1617_2707_5_96_3,20261012,1
4_1617_2707_5_96_3,20261102,1
4_1617_2707_5_96_3,20261207,1
4_1617_2707_5_96_3,20261208,1
4_1617_2707_5_96_3,20261225,1
4_1620_2713_4_14_6,20260101,1
4_1620_2713_4_14_6,20260106,1
4_1620_2713_4_14_6,20260228,1
4_1620_2713_4_14_6,20260402,1
4_1620_2713_4_14_6,20260403,1
4_1620_2713_4_14_6,20260501,1
4_1620_2713_4_14_6,20260815,1
4_1620_2713_4_14_6,20261012,1
4_1620_2713_4_14_6,20261102,1
4_1620_2713_4_14_6,20261207,1
4_1620_2713_4_14_6,20261208,1
4_1620_2713_4_14_6,20261225,1
4_1620_2714_4_3_6,20260101,1
4_1620_2714_4_3_6,20260106,1
4_1620_2714_4_3_6,20260228,1
4_1620_2714_4_3_6,20260402,1
4_1620_2714_4_3_6,20260403,1
4_1620_2714_4_3_6,20260501,1
4_1620_2714_4_3_6,20260815,1
4_1620_2714_4_3_6,20261012,1
4_1620_2714_4_3_6,20261102,1
4_1620_2714_4_3_6,20261207,1
4_1620_2714_4_3_6,20261208,1
4_1620_2714_4_3_6,20261225,1
4_1620_2715_4_9_6,20260101,1
4_1620_2715_4_9_6,20260106,1
4_1620_2715_4_9_6,20260228,1
4_1620_2715_4_9_6,20260402,1
4_1620_2715_4_9_6,20260403,1
4_1620_2715_4_9_6,20260501,1
4_1620_2715_4_9_6,20260815,1
4_1620_2715_4_9_6,20261012,1
4_1620_2715_4_9_6,20261102,1
4_1620_2715_4_9_6,20261207,1
4_1620_2715_4_9_6,20261208,1
4_1620_2715_4_9_6,20261225,1
4_1623_2294_14_191_90,20260101,1
4_1623_2294_14_191_90,20260106,1
4_1623_2294_14_191_90,20260228,1
4_1623_2294_14_191_90,20260402,1
4_1623_2294_14_191_90,20260403,1
4_1623_2294_14_191_90,20260501,1
4_1623_2294_14_191_90,20260815,1
4_1623_2294_14_191_90,20261012,1
4_1623_2294_14_191_90,20261102,1
4_1623_2294_14_191_90,20261207,1
4_1623_2294_14_191_90,20261208,1
4_1623_2294_14_191_90,20261225,1
4_1624_2409_14_191_90,20260101,1
4_1624_2409_14_191_90,20260106,1
4_1624_2409_14_191_90,20260228,1
4_1624_2409_14_191_90,20260402,1
4_1624_2409_14_191_90,20260403,1
4_1624_2409_14_191_90,20260501,1
4_1624_2409_14_191_90,20260815,1
4_1624_2409_14_191_90,20261012,1
4_1624_2409_14_191_90,20261102,1
4_1624_2409_14_191_90,20261207,1
4_1624_2409_14_191_90,20261208,1
4_1624_2409_14_191_90,20261225,1
4_1627_2726_4_4_6,20260101,1
4_1627_2726_4_4_6,20260106,1
4_1627_2726_4_4_6,20260228,1
4_1627_2726_4_4_6,20260402,1
4_1627_2726_4_4_6,20260403,1
4_1627_2726_4_4_6,20260501,1
4_1627_2726_4_4_6,20260815,1
4_1627_2726_4_4_6,20261012,1
4_1627_2726_4_4_6,20261102,1
4_1627_2726_4_4_6,20261207,1
4_1627_2726_4_4_6,20261208,1
4_1627_2726_4_4_6,20261225,1
4_1661_2543_11_177_3,20260101,1
4_1661_2543_11_177_3,20260106,1
4_1661_2543_11_177_3,20260228,1
4_1661_2543_11_177_3,20260402,1
4_1661_2543_11_177_3,20260403,1
4_1661_2543_11_177_3,20260501,1
4_1661_2543_11_177_3,20260815,1
4_1661_2543_11_177_3,20261012,1
4_1661_2543_11_177_3,20261102,1
4_1661_2543_11_177_3,20261207,1
4_1661_2543_11_177_3,20261208,1
4_1661_2543_11_177_3,20261225,1
4_1686_2803_8_89_3,20260101,1
4_1686_2803_8_89_3,20260106,1
4_1686_2803_8_89_3,20260228,1
4_1686_2803_8_89_3,20260402,1
4_1686_2803_8_89_3,20260403,1
4_1686_2803_8_89_3,20260501,1
4_1686_2803_8_89_3,20260815,1
4_1686_2803_8_89_3,20261012,1
4_1686_2803_8_89_3,20261102,1
4_1686_2803_8_89_3,20261207,1
4_1686_2803_8_89_3,20261208,1
4_1686_2803_8_89_3,20261225,1
4_1709_612_18_186_3,20260101,1
4_1709_612_18_186_3,20260106,1
4_1709_612_18_186_3,20260228,1
4_1709_612_18_186_3,20260402,1
4_1709_612_18_186_3,20260403,1
4_1709_612_18_186_3,20260501,1
4_1709_612_18_186_3,20260815,1
4_1709_612_18_186_3,20261012,1
4_1709_612_18_186_3,20261102,1
4_1709_612_18_186_3,20261207,1
4_1709_612_18_186_3,20261208,1
4_1709_612_18_186_3,20261225,1
4_1709_723_18_185_3,20260101,1
4_1709_723_18_185_3,20260106,1
4_1709_723_18_185_3,20260228,1
4_1709_723_18_185_3,20260402,1
4_1709_723_18_185_3,20260403,1
4_1709_723_18_185_3,20260501,1
4_1709_723_18_185_3,20260815,1
4_1709_723_18_185_3,20261012,1
4_1709_723_18_185_3,20261102,1
4_1709_723_18_185_3,20261207,1
4_1709_723_18_185_3,20261208,1
4_1709_723_18_185_3,20261225,1
4_1711_1222_15_160_6,20260101,1
4_1711_1222_15_160_6,20260106,1
4_1711_1222_15_160_6,20260228,1
4_1711_1222_15_160_6,20260402,1
4_1711_1222_15_160_6,20260403,1
4_1711_1222_15_160_6,20260501,1
4_1711_1222_15_160_6,20260815,1
4_1711_1222_15_160_6,20261012,1
4_1711_1222_15_160_6,20261102,1
4_1711_1222_15_160_6,20261207,1
4_1711_1222_15_160_6,20261208,1
4_1711_1222_15_160_6,20261225,1
4_1711_1223_15_161_6,20260101,1
4_1711_1223_15_161_6,20260106,1
4_1711_1223_15_161_6,20260228,1
4_1711_1223_15_161_6,20260402,1
4_1711_1223_15_161_6,20260403,1
4_1711_1223_15_161_6,20260501,1
4_1711_1223_15_161_6,20260815,1
4_1711_1223_15_161_6,20261012,1
4_1711_1223_15_161_6,20261102,1
4_1711_1223_15_161_6,20261207,1
4_1711_1223_15_161_6,20261208,1
4_1711_1223_15_161_6,20261225,1
4_1728_2845_4_18_3,20260101,1
4_1728_2845_4_18_3,20260106,1
4_1728_2845_4_18_3,20260228,1
4_1728_2845_4_18_3,20260402,1
4_1728_2845_4_18_3,20260403,1
4_1728_2845_4_18_3,20260501,1
4_1728_2845_4_18_3,20260815,1
4_1728_2845_4_18_3,20261012,1
4_1728_2845_4_18_3,20261102,1
4_1728_2845_4_18_3,20261207,1
4_1728_2845_4_18_3,20261208,1
4_1728_2845_4_18_3,20261225,1
4_1769_1674_6_99_3,20260101,1
4_1769_1674_6_99_3,20260106,1
4_1769_1674_6_99_3,20260228,1
4_1769_1674_6_99_3,20260402,1
4_1769_1674_6_99_3,20260403,1
4_1769_1674_6_99_3,20260501,1
4_1769_1674_6_99_3,20260815,1
4_1769_1674_6_99_3,20261012,1
4_1769_1674_6_99_3,20261102,1
4_1769_1674_6_99_3,20261207,1
4_1769_1674_6_99_3,20261208,1
4_1769_1674_6_99_3,20261225,1
4_1770_2840_4_17_3,20260101,1
4_1770_2840_4_17_3,20260106,1
4_1770_2840_4_17_3,20260228,1
4_1770_2840_4_17_3,20260402,1
4_1770_2840_4_17_3,20260403,1
4_1770_2840_4_17_3,20260501,1
4_1770_2840_4_17_3,20260815,1
4_1770_2840_4_17_3,20261012,1
4_1770_2840_4_17_3,20261102,1
4_1770_2840_4_17_3,20261207,1
4_1770_2840_4_17_3,20261208,1
4_1770_2840_4_17_3,20261225,1
4_1772_2951_4_163_6,20260101,1
4_1772_2951_4_163_6,20260106,1
4_1772_2951_4_163_6,20260228,1
4_1772_2951_4_163_6,20260402,1
4_1772_2951_4_163_6,20260403,1
4_1772_2951_4_163_6,20260501,1
4_1772_2951_4_163_6,20260815,1
4_1772_2951_4_163_6,20261012,1
4_1772_2951_4_163_6,20261102,1
4_1772_2951_4_163_6,20261207,1
4_1772_2951_4_163_6,20261208,1
4_1772_2951_4_163_6,20261225,1
4_1773_2850_11_176_6,20260101,1
4_1773_2850_11_176_6,20260106,1
4_1773_2850_11_176_6,20260228,1
4_1773_2850_11_176_6,20260402,1
4_1773_2850_11_176_6,20260403,1
4_1773_2850_11_176_6,20260501,1
4_1773_2850_11_176_6,20260815,1
4_1773_2850_11_176_6,20261012,1
4_1773_2850_11_176_6,20261102,1
4_1773_2850_11_176_6,20261207,1
4_1773_2850_11_176_6,20261208,1
4_1773_2850_11_176_6,20261225,1
4_1790_2979_11_321_3,20260101,1
4_1790_2979_11_321_3,20260106,1
4_1790_2979_11_321_3,20260228,1
4_1790_2979_11_321_3,20260402,1
4_1790_2979_11_321_3,20260403,1
4_1790_2979_11_321_3,20260501,1
4_1790_2979_11_321_3,20260815,1
4_1790_2979_11_321_3,20261012,1
4_1790_2979_11_321_3,20261102,1
4_1790_2979_11_321_3,20261207,1
4_1790_2979_11_321_3,20261208,1
4_1790_2979_11_321_3,20261225,1
4_1791_2983_11_322_3,20260101,1
4_1791_2983_11_322_3,20260106,1
4_1791_2983_11_322_3,20260228,1
4_1791_2983_11_322_3,20260402,1
4_1791_2983_11_322_3,20260403,1
4_1791_2983_11_322_3,20260501,1
4_1791_2983_11_322_3,20260815,1
4_1791_2983_11_322_3,20261012,1
4_1791_2983_11_322_3,20261102,1
4_1791_2983_11_322_3,20261207,1
4_1791_2983_11_322_3,20261208,1
4_1791_2983_11_322_3,20261225,1
4_1792_2985_11_318_6,20260101,1
4_1792_2985_11_318_6,20260106,1
4_1792_2985_11_318_6,20260228,1
4_1792_2985_11_318_6,20260402,1
4_1792_2985_11_318_6,20260403,1
4_1792_2985_11_318_6,20260501,1
4_1792_2985_11_318_6,20260815,1
4_1792_2985_11_318_6,20261012,1
4_1792_2985_11_318_6,20261102,1
4_1792_2985_11_318_6,20261207,1
4_1792_2985_11_318_6,20261208,1
4_1792_2985_11_318_6,20261225,1
4_1793_2986_11_324_8,20260101,1
4_1793_2986_11_324_8,20260106,1
4_1793_2986_11_324_8,20260228,1
4_1793_2986_11_324_8,20260402,1
4_1793_2986_11_324_8,20260403,1
4_1793_2986_11_324_8,20260501,1
4_1793_2986_11_324_8,20260815,1
4_1793_2986_11_324_8,20261012,1
4_1793_2986_11_324_8,20261102,1
4_1793_2986_11_324_8,20261207,1
4_1793_2986_11_324_8,20261208,1
4_1793_2986_11_324_8,20261225,1
4_1795_2989_11_325_6,20260101,1
4_1795_2989_11_325_6,20260106,1
4_1795_2989_11_325_6,20260228,1
4_1795_2989_11_325_6,20260402,1
4_1795_2989_11_325_6,20260403,1
4_1795_2989_11_325_6,20260501,1
4_1795_2989_11_325_6,20260815,1
4_1795_2989_11_325_6,20261012,1
4_1795_2989_11_325_6,20261102,1
4_1795_2989_11_325_6,20261207,1
4_1795_2989_11_325_6,20261208,1
4_1795_2989_11_325_6,20261225,1
4_1796_2992_11_326_3,20260101,1
4_1796_2992_11_326_3,20260106,1
4_1796_2992_11_326_3,20260228,1
4_1796_2992_11_326_3,20260402,1
4_1796_2992_11_326_3,20260403,1
4_1796_2992_11_326_3,20260501,1
4_1796_2992_11_326_3,20260815,1
4_1796_2992_11_326_3,20261012,1
4_1796_2992_11_326_3,20261102,1
4_1796_2992_11_326_3,20261207,1
4_1796_2992_11_326_3,20261208,1
4_1796_2992_11_326_3,20261225,1
4_1797_2995_11_327_3,20260101,1
4_1797_2995_11_327_3,20260106,1
4_1797_2995_11_327_3,20260228,1
4_1797_2995_11_327_3,20260402,1
4_1797_2995_11_327_3,20260403,1
4_1797_2995_11_327_3,20260501,1
4_1797_2995_11_327_3,20260815,1
4_1797_2995_11_327_3,20261012,1
4_1797_2995_11_327_3,20261102,1
4_1797_2995_11_327_3,20261207,1
4_1797_2995_11_327_3,20261208,1
4_1797_2995_11_327_3,20261225,1
4_1798_2997_11_328_6,20260101,1
4_1798_2997_11_328_6,20260106,1
4_1798_2997_11_328_6,20260228,1
4_1798_2997_11_328_6,20260402,1
4_1798_2997_11_328_6,20260403,1
4_1798_2997_11_328_6,20260501,1
4_1798_2997_11_328_6,20260815,1
4_1798_2997_11_328_6,20261012,1
4_1798_2997_11_328_6,20261102,1
4_1798_2997_11_328_6,20261207,1
4_1798_2997_11_328_6,20261208,1
4_1798_2997_11_328_6,20261225,1
4_1802_3000_4_140_6,20260101,1
4_1802_3000_4_140_6,20260106,1
4_1802_3000_4_140_6,20260228,1
4_1802_3000_4_140_6,20260402,1
4_1802_3000_4_140_6,20260403,1
4_1802_3000_4_140_6,20260501,1
4_1802_3000_4_140_6,20260815,1
4_1802_3000_4_140_6,20261012,1
4_1802_3000_4_140_6,20261102,1
4_1802_3000_4_140_6,20261207,1
4_1802_3000_4_140_6,20261208,1
4_1802_3000_4_140_6,20261225,1
4_1805_2780_4_8_8,20260101,1
4_1805_2780_4_8_8,20260106,1
4_1805_2780_4_8_8,20260228,1
4_1805_2780_4_8_8,20260402,1
4_1805_2780_4_8_8,20260403,1
4_1805_2780_4_8_8,20260501,1
4_1805_2780_4_8_8,20260815,1
4_1805_2780_4_8_8,20261012,1
4_1805_2780_4_8_8,20261102,1
4_1805_2780_4_8_8,20261207,1
4_1805_2780_4_8_8,20261208,1
4_1805_2780_4_8_8,20261225,1
4_1806_2606_4_8_8,20260101,1
4_1806_2606_4_8_8,20260106,1
4_1806_2606_4_8_8,20260228,1
4_1806_2606_4_8_8,20260402,1
4_1806_2606_4_8_8,20260403,1
4_1806_2606_4_8_8,20260501,1
4_1806_2606_4_8_8,20260815,1
4_1806_2606_4_8_8,20261012,1
4_1806_2606_4_8_8,20261102,1
4_1806_2606_4_8_8,20261207,1
4_1806_2606_4_8_8,20261208,1
4_1806_2606_4_8_8,20261225,1
4_1810_2784_4_21_3,20260101,1
4_1810_2784_4_21_3,20260106,1
4_1810_2784_4_21_3,20260228,1
4_1810_2784_4_21_3,20260402,1
4_1810_2784_4_21_3,20260403,1
4_1810_2784_4_21_3,20260501,1
4_1810_2784_4_21_3,20260815,1
4_1810_2784_4_21_3,20261012,1
4_1810_2784_4_21_3,20261102,1
4_1810_2784_4_21_3,20261207,1
4_1810_2784_4_21_3,20261208,1
4_1810_2784_4_21_3,20261225,1
4_1811_2343_4_22_3,20260101,1
4_1811_2343_4_22_3,20260106,1
4_1811_2343_4_22_3,20260228,1
4_1811_2343_4_22_3,20260402,1
4_1811_2343_4_22_3,20260403,1
4_1811_2343_4_22_3,20260501,1
4_1811_2343_4_22_3,20260815,1
4_1811_2343_4_22_3,20261012,1
4_1811_2343_4_22_3,20261102,1
4_1811_2343_4_22_3,20261207,1
4_1811_2343_4_22_3,20261208,1
4_1811_2343_4_22_3,20261225,1
4_1812_3007_4_1_3,20260101,1
4_1812_3007_4_1_3,20260106,1
4_1812_3007_4_1_3,20260228,1
4_1812_3007_4_1_3,20260402,1
4_1812_3007_4_1_3,20260403,1
4_1812_3007_4_1_3,20260501,1
4_1812_3007_4_1_3,20260815,1
4_1812_3007_4_1_3,20261012,1
4_1812_3007_4_1_3,20261102,1
4_1812_3007_4_1_3,20261207,1
4_1812_3007_4_1_3,20261208,1
4_1812_3007_4_1_3,20261225,1
4_1814_2831_4_19_3,20260101,1
4_1814_2831_4_19_3,20260106,1
4_1814_2831_4_19_3,20260228,1
4_1814_2831_4_19_3,20260402,1
4_1814_2831_4_19_3,20260403,1
4_1814_2831_4_19_3,20260501,1
4_1814_2831_4_19_3,20260815,1
4_1814_2831_4_19_3,20261012,1
4_1814_2831_4_19_3,20261102,1
4_1814_2831_4_19_3,20261207,1
4_1814_2831_4_19_3,20261208,1
4_1814_2831_4_19_3,20261225,1
4_1818_352_8_91_3,20260101,1
4_1818_352_8_91_3,20260106,1
4_1818_352_8_91_3,20260228,1
4_1818_352_8_91_3,20260402,1
4_1818_352_8_91_3,20260403,1
4_1818_352_8_91_3,20260501,1
4_1818_352_8_91_3,20260815,1
4_1818_352_8_91_3,20261012,1
4_1818_352_8_91_3,20261102,1
4_1818_352_8_91_3,20261207,1
4_1818_352_8_91_3,20261208,1
4_1818_352_8_91_3,20261225,1
4_1822_339_11_148_3,20260101,1
4_1822_339_11_148_3,20260106,1
4_1822_339_11_148_3,20260228,1
4_1822_339_11_148_3,20260402,1
4_1822_339_11_148_3,20260403,1
4_1822_339_11_148_3,20260501,1
4_1822_339_11_148_3,20260815,1
4_1822_339_11_148_3,20261012,1
4_1822_339_11_148_3,20261102,1
4_1822_339_11_148_3,20261207,1
4_1822_339_11_148_3,20261208,1
4_1822_339_11_148_3,20261225,1
4_1823_2774_4_243_3,20260101,1
4_1823_2774_4_243_3,20260106,1
4_1823_2774_4_243_3,20260228,1
4_1823_2774_4_243_3,20260402,1
4_1823_2774_4_243_3,20260403,1
4_1823_2774_4_243_3,20260501,1
4_1823_2774_4_243_3,20260815,1
